id,district_code
school-41225,lga8f7ed7c51d73
school-41226,lga9b7881f1ee35
school-41227,lga4ab258f19347
school-41228,lga4ab258f19347
school-41229,lga570242050fb9
school-41230,lga4ab258f19347
school-41231,lga8f7ed7c51d73
school-41232,lgaef8006a5824e
school-41233,lga5971dfaf3433
school-41234,lga570242050fb9
school-41235,lga8f7ed7c51d73
school-41236,lga8f7ed7c51d73
school-41237,lga20e7710cab71
school-41238,lga539121ae6aa1
school-41239,lga20e7710cab71
school-41240,lga20e7710cab71
school-41241,lga20e7710cab71
school-41242,lga4ab258f19347
school-41243,lga539121ae6aa1
school-41244,lga8f7ed7c51d73
school-41245,lga539121ae6aa1
school-41246,lgaef8006a5824e
school-41247,lgae04a9b8beff3
school-41248,lga4ab258f19347
school-41249,lga4ab258f19347
school-41250,lga539121ae6aa1
school-41251,lga4ab258f19347
school-41252,lga4ab258f19347
school-41253,lga539121ae6aa1
school-41254,lga5971dfaf3433
school-41255,lga539121ae6aa1
school-41256,lga20e7710cab71
school-41257,lga20e7710cab71
school-41258,lga8f7ed7c51d73
school-41259,lga4ab258f19347
school-41260,lga83ebf8381de8
school-41261,lga539121ae6aa1
school-41262,lgaef8006a5824e
school-41263,lga4ab258f19347
school-41264,lga539121ae6aa1
school-41265,lga4ab258f19347
school-41266,lga539121ae6aa1
school-41267,lga4ab258f19347
school-41268,lga4ab258f19347
school-41269,lga4ab258f19347
school-41270,lga539121ae6aa1
school-41271,lgaef8006a5824e
school-41272,lga4ab258f19347
school-41273,lga4ab258f19347
school-41274,lga5971dfaf3433
school-41275,lga20e7710cab71
school-41276,lga8f7ed7c51d73
school-41277,lga20e7710cab71
school-41278,lga20e7710cab71
school-41279,lga8f7ed7c51d73
school-41280,lga4ab258f19347
school-41281,lga4ab258f19347
school-41282,lga4ab258f19347
school-41283,lga4ab258f19347
school-41284,lga20e7710cab71
school-41285,lga8f7ed7c51d73
school-41286,lga8f7ed7c51d73
school-41287,lga8f7ed7c51d73
school-41288,lga539121ae6aa1
school-41289,lga539121ae6aa1
school-41290,lga5971dfaf3433
school-41291,lga539121ae6aa1
school-41292,lga4ab258f19347
school-41293,lga8f7ed7c51d73
school-41294,lga4ab258f19347
school-41295,lgae04a9b8beff3
school-41296,lga4ab258f19347
school-41297,lga539121ae6aa1
school-41298,lga5971dfaf3433
school-41299,lga4ab258f19347
school-41300,lga8f7ed7c51d73
school-41301,lga8f7ed7c51d73
school-41302,lga4ab258f19347
school-41303,lga8f7ed7c51d73
school-41304,lgae04a9b8beff3
school-41305,lga8f7ed7c51d73
school-41306,lga8f7ed7c51d73
school-41307,lga9b7881f1ee35
school-41308,lga4ab258f19347
school-41309,lga539121ae6aa1
school-41310,lgaef8006a5824e
school-41311,lga4ab258f19347
school-41312,lga8f7ed7c51d73
school-41313,lga4ab258f19347
school-41314,lga5971dfaf3433
school-41315,lga539121ae6aa1
school-41316,lgaef8006a5824e
school-41317,lga20e7710cab71
school-41318,lga9b7881f1ee35
school-41319,lga8f7ed7c51d73
school-41320,lga570242050fb9
school-41321,lga570242050fb9
school-41322,lgaef8006a5824e
school-41323,lgaf99ae76baba3
school-41324,lga8f7ed7c51d73
school-41325,lga8f7ed7c51d73
school-41326,lga8f7ed7c51d73
school-41327,lga20e7710cab71
school-41328,lgaef8006a5824e
school-41329,lgaf99ae76baba3
school-41330,lga8f7ed7c51d73
school-41331,lga9b7881f1ee35
school-41332,lga4ab258f19347
school-41333,lga4ab258f19347
school-41334,lgae04a9b8beff3
school-41335,lga539121ae6aa1
school-41336,lga20e7710cab71
school-41337,lga539121ae6aa1
school-41338,lga4ab258f19347
school-41339,lga539121ae6aa1
school-41340,lga8f7ed7c51d73
school-41341,lga5971dfaf3433
school-41342,lga4ab258f19347
school-41343,lga539121ae6aa1
school-41344,lga4ab258f19347
school-41345,lga8f7ed7c51d73
school-41346,lga5971dfaf3433
school-41347,lga4ab258f19347
school-41348,lga4ab258f19347
school-41349,lga4ab258f19347
school-41350,lga8f7ed7c51d73
school-41351,lga4ab258f19347
school-41352,lga4ab258f19347
school-41353,lga20e7710cab71
school-41354,lga6ea491feb08f
school-41355,lga5c7223f40d56
school-41356,lga5c7223f40d56
school-41357,lga11ee462056ba
school-41359,lgacf41226610f4
school-41360,lgacf41226610f4
school-41361,lga6ea491feb08f
school-41362,lgacf41226610f4
school-41363,lgacf41226610f4
school-41364,lgacf41226610f4
school-41365,lga5c7223f40d56
school-41366,lga5c7223f40d56
school-41367,lga06490af4f38a
school-41368,lga11ee462056ba
school-41369,lgadd72d6dc964c
school-41370,lga6ea491feb08f
school-41371,lga06490af4f38a
school-41372,lga2a2057496fb7
school-41373,lgae1e88444b382
school-41374,lgacf41226610f4
school-41375,lga06490af4f38a
school-41376,lga6ea491feb08f
school-41377,lga11ee462056ba
school-41378,lga2a2057496fb7
school-41379,lgaf06f63452dec
school-41380,lgaf06f63452dec
school-41381,lga6ea491feb08f
school-41382,lgacf41226610f4
school-41383,lgadd72d6dc964c
school-41384,lga06490af4f38a
school-41385,lga06490af4f38a
school-41386,lgae1e88444b382
school-41387,lga5c7223f40d56
school-41388,lga5c7223f40d56
school-41389,lga11ee462056ba
school-41390,lga5c7223f40d56
school-41391,lga11ee462056ba
school-41392,lga5b48a02a6055
school-41393,lga06490af4f38a
school-41394,lga11ee462056ba
school-41395,lgae1e88444b382
school-41396,lgae1e88444b382
school-41397,lgacf41226610f4
school-41398,lga5c7223f40d56
school-41399,lga5c7223f40d56
school-41400,lgacf41226610f4
school-41401,lgae1e88444b382
school-41402,lgaf06f63452dec
school-41403,lga6ea491feb08f
school-41404,lga06490af4f38a
school-41405,lga2a2057496fb7
school-41406,lga6ea491feb08f
school-41407,lga6ea491feb08f
school-41408,lga06490af4f38a
school-41409,lgacf41226610f4
school-41410,lga6ea491feb08f
school-41411,lga11ee462056ba
school-41412,lgacf41226610f4
school-41413,lga2a2057496fb7
school-41414,lgacf41226610f4
school-41415,lgacf41226610f4
school-41416,lga2a2057496fb7
school-41417,lga06490af4f38a
school-41418,lga06490af4f38a
school-41419,lgaf06f63452dec
school-41420,lga5b48a02a6055
school-41421,lga6ea491feb08f
school-41422,lga6ea491feb08f
school-41423,lga06490af4f38a
school-41424,lga6ea491feb08f
school-41425,lga11ee462056ba
school-41426,lga06490af4f38a
school-41427,lga11ee462056ba
school-41428,lgacf41226610f4
school-41429,lgacf41226610f4
school-41430,lgacf41226610f4
school-41431,lgacf41226610f4
school-41432,lgacf41226610f4
school-41433,lga5b48a02a6055
school-41434,lgacf41226610f4
school-41435,lga11ee462056ba
school-41436,lgacf41226610f4
school-41437,lgacf41226610f4
school-41438,lgacf41226610f4
school-41439,lgacf41226610f4
school-41440,lgacf41226610f4
school-41441,lga06490af4f38a
school-41442,lgacf41226610f4
school-41443,lga06490af4f38a
school-41444,lga06490af4f38a
school-41445,lga5c7223f40d56
school-41446,lga06490af4f38a
school-41447,lgacf41226610f4
school-41448,lgacf41226610f4
school-41449,lgacf41226610f4
school-41450,lgae1e88444b382
school-41451,lgacf41226610f4
school-41452,lgae1e88444b382
school-41453,lga06490af4f38a
school-41454,lgacf41226610f4
school-41455,lgacf41226610f4
school-41456,lgae1e88444b382
school-41457,lgacf41226610f4
school-41458,lgacf41226610f4
school-41459,lga11ee462056ba
school-41460,lga11ee462056ba
school-41461,lga06490af4f38a
school-41462,lgacf41226610f4
school-41463,lgae1e88444b382
school-41464,lga11ee462056ba
school-41465,lga2a2057496fb7
school-41466,lga11ee462056ba
school-41467,lga11ee462056ba
school-41468,lgae1e88444b382
school-41469,lga5c7223f40d56
school-41470,lga06490af4f38a
school-41471,lga11ee462056ba
school-41472,lga5c7223f40d56
school-41473,lga11ee462056ba
school-41474,lga11ee462056ba
school-41475,lga11ee462056ba
school-41476,lgacf41226610f4
school-41477,lga11ee462056ba
school-41478,lga06490af4f38a
school-41479,lga11ee462056ba
school-41480,lga06490af4f38a
school-41481,lga11ee462056ba
school-41482,lgae1e88444b382
school-41483,lga11ee462056ba
school-41484,lgae1e88444b382
school-41485,lgae1e88444b382
school-41486,lgae1e88444b382
school-41487,lga2a2057496fb7
school-41488,lga06490af4f38a
school-41489,lga5c7223f40d56
school-41490,lgae1e88444b382
school-41491,lgae1e88444b382
school-41492,lgae1e88444b382
school-41493,lgae1e88444b382
school-41494,lgae1e88444b382
school-41495,lgae1e88444b382
school-41496,lgacf41226610f4
school-41497,lga11ee462056ba
school-41498,lgae1e88444b382
school-41499,lgae1e88444b382
school-41500,lgae1e88444b382
school-41501,lgae1e88444b382
school-41502,lgae1e88444b382
school-41503,lgae1e88444b382
school-41504,lgae1e88444b382
school-41505,lgae1e88444b382
school-41506,lga06490af4f38a
school-41507,lgacf41226610f4
school-41508,lga06490af4f38a
school-41509,lgae1e88444b382
school-41510,lga06490af4f38a
school-41511,lga06490af4f38a
school-41512,lgae1e88444b382
school-41513,lga06490af4f38a
school-41514,lgae1e88444b382
school-41515,lga06490af4f38a
school-41516,lga2a2057496fb7
school-41517,lgae1e88444b382
school-41518,lga11ee462056ba
school-41519,lga2a2057496fb7
school-41520,lga11ee462056ba
school-41521,lga2a2057496fb7
school-41522,lga5971dfaf3433
school-41523,lga2a2057496fb7
school-41524,lga11ee462056ba
school-41525,lga11ee462056ba
school-41526,lga2a2057496fb7
school-41527,lga11ee462056ba
school-41528,lgacf41226610f4
school-41529,lga5c7223f40d56
school-41530,lga06490af4f38a
school-41531,lga5c7223f40d56
school-41532,lga5b48a02a6055
school-41533,lgae1e88444b382
school-41534,lgae1e88444b382
school-41535,lgacf41226610f4
school-41536,lgae1e88444b382
school-41537,lgacf41226610f4
school-41538,lgacf41226610f4
school-41539,lga11ee462056ba
school-41540,lga11ee462056ba
school-41541,lga5c7223f40d56
school-41542,lgacf41226610f4
school-41543,lga9b1c2432d8c0
school-41544,lga06490af4f38a
school-41545,lgaf06f63452dec
school-41546,lgae1e88444b382
school-41547,lgae1e88444b382
school-41548,lgae1e88444b382
school-41549,lgae1e88444b382
school-41550,lgacf41226610f4
school-41551,lga5c7223f40d56
school-41552,lgacf41226610f4
school-41553,lga11ee462056ba
school-41554,lgae1e88444b382
school-41555,lga5b48a02a6055
school-41556,lga5b48a02a6055
school-41557,lga11ee462056ba
school-41558,lgae1e88444b382
school-41559,lgacf41226610f4
school-41560,lga11ee462056ba
school-41561,lgacf41226610f4
school-41562,lgacf41226610f4
school-41563,lga06490af4f38a
school-41564,lgacf41226610f4
school-41565,lga6ea491feb08f
school-41566,lga2a2057496fb7
school-41567,lgacf41226610f4
school-41568,lga5c7223f40d56
school-41569,lgacf41226610f4
school-41570,lga5b48a02a6055
school-41571,lga5c7223f40d56
school-41572,lgacf41226610f4
school-41573,lga2e3aa047bd58
school-41574,lga06490af4f38a
school-41575,lgae1e88444b382
school-41576,lgacf41226610f4
school-41577,lgacf41226610f4
school-41578,lga11ee462056ba
school-41579,lga2a2057496fb7
school-41580,lga11ee462056ba
school-41581,lgacf41226610f4
school-41582,lga06490af4f38a
school-41583,lga06490af4f38a
school-41584,lga11ee462056ba
school-41585,lga11ee462056ba
school-41586,lgacf41226610f4
school-41587,lga11ee462056ba
school-41588,lga5c7223f40d56
school-41589,lga5c7223f40d56
school-41590,lga06490af4f38a
school-41591,lga11ee462056ba
school-41592,lga11ee462056ba
school-41593,lga11ee462056ba
school-41594,lgae1e88444b382
school-41595,lgae1e88444b382
school-41596,lga11ee462056ba
school-41597,lga2a2057496fb7
school-41598,lga06490af4f38a
school-41599,lgae1e88444b382
school-41600,lgaf06f63452dec
school-41601,lga06490af4f38a
school-41602,lgae1e88444b382
school-41603,lgae1e88444b382
school-41604,lga06490af4f38a
school-41605,lga11ee462056ba
school-41606,lgae1e88444b382
school-41607,lgae1e88444b382
school-41608,lgae1e88444b382
school-41609,lga06490af4f38a
school-41610,lga2a2057496fb7
school-41611,lgae1e88444b382
school-41612,lgacf41226610f4
school-41613,lga5c7223f40d56
school-41614,lgacf41226610f4
school-41615,lgacf41226610f4
school-41616,lga88366278284a
school-41617,lgaa70ee11ecfe2
school-41618,lgaa70ee11ecfe2
school-41619,lga88366278284a
school-41620,lga5971dfaf3433
school-41621,lga88366278284a
school-41622,lgab64f14d6026f
school-41623,lga88366278284a
school-41624,lgab64f14d6026f
school-41625,lgab64f14d6026f
school-41626,lga88366278284a
school-41627,lgaf1f1eef13783
school-41628,lgae04a9b8beff3
school-41629,lga88366278284a
school-41630,lga5c7223f40d56
school-41631,lgaa70ee11ecfe2
school-41632,lga88366278284a
school-41633,lga5c7223f40d56
school-41634,lgae04a9b8beff3
school-41635,lgaf1f1eef13783
school-41636,lga88366278284a
school-41637,lga88366278284a
school-41638,lga88366278284a
school-41639,lga88366278284a
school-41640,lgaa70ee11ecfe2
school-41641,lgaa70ee11ecfe2
school-41642,lgaf1f1eef13783
school-41643,lgaf1f1eef13783
school-41644,lgaf1f1eef13783
school-41645,lga88366278284a
school-41646,lga88366278284a
school-41647,lgae04a9b8beff3
school-41648,lgab64f14d6026f
school-41649,lgab64f14d6026f
school-41650,lgaa70ee11ecfe2
school-41651,lgaa70ee11ecfe2
school-41652,lgaf1f1eef13783
school-41653,lga5971dfaf3433
school-41654,lga88366278284a
school-41655,lgaf1f1eef13783
school-41656,lgab64f14d6026f
school-41657,lga5971dfaf3433
school-41658,lga5971dfaf3433
school-41659,lga5971dfaf3433
school-41660,lgaf1f1eef13783
school-41661,lga88366278284a
school-41662,lgab64f14d6026f
school-41663,lgab64f14d6026f
school-41664,lgaf1f1eef13783
school-41665,lga88366278284a
school-41666,lgab64f14d6026f
school-41667,lgae04a9b8beff3
school-41668,lga5971dfaf3433
school-41669,lgaf1f1eef13783
school-41670,lgab64f14d6026f
school-41671,lgab64f14d6026f
school-41672,lgaa70ee11ecfe2
school-41673,lga5971dfaf3433
school-41674,lgab64f14d6026f
school-41675,lgaf1f1eef13783
school-41676,lgaa70ee11ecfe2
school-41677,lga5c7223f40d56
school-41678,lga88366278284a
school-41679,lga88366278284a
school-41680,lgae04a9b8beff3
school-41681,lga6ea491feb08f
school-41682,lga5971dfaf3433
school-41683,lgaa70ee11ecfe2
school-41684,lga5c7223f40d56
school-41685,lgab64f14d6026f
school-41686,lgaa70ee11ecfe2
school-41687,lga5c7223f40d56
school-41688,lga5c7223f40d56
school-41689,lga88366278284a
school-41690,lga5971dfaf3433
school-41691,lgaf1f1eef13783
school-41692,lgab64f14d6026f
school-41693,lgaf1f1eef13783
school-41694,lgab64f14d6026f
school-41695,lga88366278284a
school-41696,lga5971dfaf3433
school-41697,lga5971dfaf3433
school-41698,lgab64f14d6026f
school-41699,lga5971dfaf3433
school-41700,lga5971dfaf3433
school-41701,lgaf1f1eef13783
school-41702,lgaf1f1eef13783
school-41703,lga5971dfaf3433
school-41704,lgab64f14d6026f
school-41705,lgab64f14d6026f
school-41706,lgab64f14d6026f
school-41707,lgab64f14d6026f
school-41708,lgab64f14d6026f
school-41709,lgaa70ee11ecfe2
school-41710,lgaf1f1eef13783
school-41711,lgab64f14d6026f
school-41712,lga5971dfaf3433
school-41713,lgab64f14d6026f
school-41714,lgab64f14d6026f
school-41715,lgaf1f1eef13783
school-41716,lgab64f14d6026f
school-41717,lgaf1f1eef13783
school-41718,lgab64f14d6026f
school-41719,lgab64f14d6026f
school-41720,lgaa70ee11ecfe2
school-41721,lgab64f14d6026f
school-41722,lgaf1f1eef13783
school-41723,lgaf1f1eef13783
school-41724,lgaa70ee11ecfe2
school-41725,lga5971dfaf3433
school-41726,lga5971dfaf3433
school-41727,lgab64f14d6026f
school-41728,lgab64f14d6026f
school-41729,lgae04a9b8beff3
school-41730,lga5971dfaf3433
school-41731,lgab64f14d6026f
school-41732,lga5c7223f40d56
school-41733,lgab64f14d6026f
school-41734,lga5971dfaf3433
school-41735,lgab64f14d6026f
school-41736,lgaa70ee11ecfe2
school-41737,lgaa70ee11ecfe2
school-41738,lgaa70ee11ecfe2
school-41739,lgae04a9b8beff3
school-41740,lgaf1f1eef13783
school-41741,lgab64f14d6026f
school-41742,lgab64f14d6026f
school-41743,lgab64f14d6026f
school-41744,lgab64f14d6026f
school-41745,lga88366278284a
school-41746,lgab64f14d6026f
school-41747,lgab64f14d6026f
school-41748,lga5971dfaf3433
school-41749,lgaf1f1eef13783
school-41750,lgaf1f1eef13783
school-41751,lgab64f14d6026f
school-41752,lgab64f14d6026f
school-41753,lgaf1f1eef13783
school-41754,lga88366278284a
school-41755,lgaf1f1eef13783
school-41756,lgab64f14d6026f
school-41757,lgab64f14d6026f
school-41758,lgaf1f1eef13783
school-41759,lgae04a9b8beff3
school-41760,lgaf1f1eef13783
school-41761,lgab64f14d6026f
school-41762,lgaf1f1eef13783
school-41763,lgaf1f1eef13783
school-41764,lgaf1f1eef13783
school-41765,lgaa70ee11ecfe2
school-41766,lgaf1f1eef13783
school-41767,lgaf1f1eef13783
school-41768,lgaa70ee11ecfe2
school-41769,lgaf1f1eef13783
school-41770,lgab64f14d6026f
school-41771,lgab64f14d6026f
school-41772,lgaf1f1eef13783
school-41773,lga88366278284a
school-41774,lgab64f14d6026f
school-41775,lgaf1f1eef13783
school-41776,lgab64f14d6026f
school-41777,lgab64f14d6026f
school-41778,lgab64f14d6026f
school-41779,lga88366278284a
school-41780,lgab64f14d6026f
school-41781,lgaf1f1eef13783
school-41782,lgaf1f1eef13783
school-41783,lgae04a9b8beff3
school-41784,lgaf1f1eef13783
school-41785,lgae04a9b8beff3
school-41786,lgab64f14d6026f
school-41787,lgae04a9b8beff3
school-41788,lgab64f14d6026f
school-41789,lgab64f14d6026f
school-41790,lgacf41226610f4
school-41791,lgae04a9b8beff3
school-41792,lga5971dfaf3433
school-41793,lgab64f14d6026f
school-41794,lgab64f14d6026f
school-41795,lgaf1f1eef13783
school-41796,lgab64f14d6026f
school-41797,lgab64f14d6026f
school-41798,lgab64f14d6026f
school-41799,lga5971dfaf3433
school-41800,lgab64f14d6026f
school-41801,lgaf1f1eef13783
school-41802,lga5971dfaf3433
school-41803,lga5971dfaf3433
school-41804,lga5971dfaf3433
school-41805,lgaa70ee11ecfe2
school-41806,lgaf1f1eef13783
school-41807,lga88366278284a
school-41808,lgab64f14d6026f
school-41809,lga5971dfaf3433
school-41810,lgab64f14d6026f
school-41811,lga5971dfaf3433
school-41812,lgab64f14d6026f
school-41813,lgab64f14d6026f
school-41814,lgaf1f1eef13783
school-41815,lgae04a9b8beff3
school-41816,lgaf1f1eef13783
school-41817,lga5c7223f40d56
school-41818,lga5971dfaf3433
school-41819,lga88366278284a
school-41820,lgab64f14d6026f
school-41821,lgab64f14d6026f
school-41822,lgab64f14d6026f
school-41823,lgab64f14d6026f
school-41824,lgaf1f1eef13783
school-41825,lgaa70ee11ecfe2
school-41826,lgaf1f1eef13783
school-41827,lgab64f14d6026f
school-41828,lgae04a9b8beff3
school-41829,lgae04a9b8beff3
school-41830,lgaf1f1eef13783
school-41831,lgab64f14d6026f
school-41832,lgae04a9b8beff3
school-41833,lga5c7223f40d56
school-41834,lgab64f14d6026f
school-41835,lgaf1f1eef13783
school-41836,lgaa70ee11ecfe2
school-41837,lga88366278284a
school-41838,lgab64f14d6026f
school-41839,lgae04a9b8beff3
school-41840,lgaf1f1eef13783
school-41841,lga88366278284a
school-41842,lgaf1f1eef13783
school-41843,lgaa70ee11ecfe2
school-41844,lgaf1f1eef13783
school-41845,lgaf1f1eef13783
school-41846,lgab64f14d6026f
school-41847,lga5971dfaf3433
school-41848,lga5971dfaf3433
school-41849,lga5971dfaf3433
school-41850,lgab64f14d6026f
school-41851,lgab64f14d6026f
school-41852,lga6878096e3730
school-41853,lga81c3e6b6c380
school-41854,lga945cdd1aa041
school-41855,lga54c309a48d69
school-41856,lga1bf4b9703dd4
school-41857,lgac07fca595aa9
school-41858,lgac07fca595aa9
school-41859,lga81c3e6b6c380
school-41860,lga6878096e3730
school-41861,lgac07fca595aa9
school-41862,lga945cdd1aa041
school-41863,lga1bf4b9703dd4
school-41864,lga81c3e6b6c380
school-41865,lga6878096e3730
school-41866,lga54c309a48d69
school-41867,lga376d180b8860
school-41868,lgac07fca595aa9
